acctnum,gender,first,last,book_,nonbook_,total_,purch,child,youth,cook,do_it,refernce,art,geog,subscribe
56613,M/NB,5,5,15,238,253,1,0,0,1,0,0,0,0,0
56614,F,17,11,29,219,248,2,0,1,0,0,0,0,1,1
56615,F,33,3,117,305,422,10,1,0,4,1,1,1,2,1
56616,F,13,13,15,249,264,1,0,0,0,0,1,0,0,0
56617,M/NB,93,29,126,215,341,11,1,1,2,5,0,2,0,0
56618,F,29,29,15,202,217,1,0,1,0,0,0,0,0,0
56619,M/NB,49,15,121,94,215,11,2,1,5,2,0,0,1,0
56620,F,39,9,65,314,379,6,2,2,1,0,0,0,1,0
56621,M/NB,25,19,29,82,111,2,1,0,0,0,0,0,1,0
56622,M/NB,5,5,15,102,117,1,0,0,0,0,0,1,0,0
56623,F,15,15,15,59,74,1,0,0,1,0,0,0,0,0
56624,M/NB,65,7,116,102,218,10,0,1,3,5,0,0,1,1
56625,F,9,5,26,214,240,2,0,0,1,1,0,0,0,0
56626,F,11,11,15,182,197,1,0,0,1,0,0,0,0,0
56627,M/NB,49,25,108,287,395,10,3,2,1,2,0,1,1,0
56628,F,49,9,127,309,436,10,0,0,2,1,1,3,3,1
56629,F,9,9,15,18,33,1,1,0,0,0,0,0,0,0
56630,F,5,5,15,224,239,1,1,0,0,0,0,0,0,0
56631,F,17,9,29,149,178,2,0,1,0,0,0,0,1,1
56632,F,25,23,28,89,117,2,0,1,0,0,0,1,0,0
56633,F,33,13,110,50,160,9,0,1,2,2,0,2,2,0
56634,F,9,9,15,81,96,1,0,0,0,0,1,0,0,0
56635,F,43,15,66,253,319,6,1,1,3,0,0,0,1,0
56636,F,61,9,137,289,426,12,3,2,2,0,0,4,1,1
56637,M/NB,27,27,15,168,183,1,0,1,0,0,0,0,0,0
56638,M/NB,3,3,15,288,303,1,0,0,0,0,0,1,0,0
56639,F,31,15,72,42,114,7,2,0,4,1,0,0,0,0
56640,M/NB,11,11,15,279,294,1,0,0,1,0,0,0,0,0
56641,M/NB,47,9,91,303,394,7,0,0,4,0,0,1,2,0
56642,F,31,31,15,37,52,1,0,0,0,0,0,0,1,0
56643,F,9,9,15,189,204,1,0,0,0,0,0,1,0,0
56644,F,27,25,29,5,34,2,0,0,0,0,1,0,1,0
56645,M/NB,49,21,74,154,228,7,3,1,2,0,0,0,1,0
56646,M/NB,15,5,61,248,309,5,0,1,0,1,1,0,2,0
56647,M/NB,41,13,67,164,231,6,5,0,0,0,0,1,0,0
56648,M/NB,35,15,59,174,233,5,1,1,1,1,0,0,1,0
56649,M/NB,5,5,15,278,293,1,0,0,1,0,0,0,0,0
56650,F,1,1,15,245,260,1,1,0,0,0,0,0,0,0
56651,F,21,11,46,159,205,4,2,0,1,0,0,1,0,1
56652,F,5,5,15,122,137,1,0,0,1,0,0,0,0,0
56653,F,17,11,26,163,189,2,1,0,0,1,0,0,0,0
56654,F,17,15,29,176,205,2,0,0,0,1,0,0,1,0
56655,F,29,9,76,191,267,7,3,1,1,0,1,0,1,0
56656,M/NB,29,7,65,114,179,6,3,1,0,1,0,0,1,0
56657,M/NB,21,15,25,59,84,2,1,0,1,0,0,0,0,0
56658,F,13,13,15,92,107,1,1,0,0,0,0,0,0,0
56659,M/NB,13,13,15,240,255,1,0,0,0,0,0,1,0,0
56660,M/NB,13,11,23,274,297,2,2,0,0,0,0,0,0,0
56661,F,23,15,25,88,113,2,1,0,1,0,0,0,0,0
56662,F,11,11,15,31,46,1,1,0,0,0,0,0,0,0
56663,F,13,13,15,278,293,1,1,0,0,0,0,0,0,0
56664,F,11,7,25,189,214,2,0,0,2,0,0,0,0,0
56665,F,25,17,29,22,51,2,1,0,0,0,0,0,1,1
56666,M/NB,37,29,25,165,190,2,0,1,1,0,0,0,0,0
56667,F,11,7,29,286,315,2,0,0,1,0,0,0,1,0
56668,F,11,7,28,299,327,2,1,0,0,0,0,1,0,0
56669,F,21,15,28,252,280,2,1,0,0,0,0,1,0,0
56670,M/NB,39,3,113,118,231,10,3,1,1,1,2,0,2,0
56671,F,19,19,15,35,50,1,0,0,0,0,0,1,0,0
56672,F,5,1,27,131,158,2,0,0,0,0,2,0,0,0
56673,M/NB,3,3,15,190,205,1,0,0,0,0,0,0,1,0
56674,M/NB,49,7,107,302,409,9,1,0,1,2,1,3,1,1
56675,M/NB,31,15,62,273,335,5,0,0,2,1,1,0,1,0
56676,F,5,1,26,144,170,2,0,0,0,2,0,0,0,0
56677,F,31,31,15,101,116,1,0,1,0,0,0,0,0,0
56678,M/NB,25,11,52,224,276,4,0,0,1,1,1,0,1,0
56679,F,13,13,15,160,175,1,0,0,0,0,1,0,0,0
56680,F,23,23,15,75,90,1,0,0,1,0,0,0,0,0
56681,F,53,13,81,309,390,7,2,0,2,1,0,1,1,1
56682,F,11,11,15,186,201,1,0,0,0,1,0,0,0,0
56683,F,35,27,29,242,271,2,1,0,0,0,0,0,1,0
56684,F,31,9,47,194,241,4,1,1,1,0,0,1,0,0
56685,M/NB,11,9,26,30,56,2,0,0,1,1,0,0,0,0
56686,F,5,5,15,19,34,1,0,1,0,0,0,0,0,0
56687,F,7,3,26,268,294,2,0,1,0,1,0,0,0,0
56688,F,9,9,15,292,307,1,0,1,0,0,0,0,0,0
56689,F,11,3,37,91,128,3,1,0,0,0,0,1,1,1
56690,F,23,1,52,225,277,5,2,1,2,0,0,0,0,0
56691,F,17,15,25,213,238,2,1,0,1,0,0,0,0,0
56692,F,9,9,15,72,87,1,1,0,0,0,0,0,0,0
56693,M/NB,41,17,48,54,102,4,1,0,1,1,1,0,0,0
56694,F,21,15,25,208,233,2,1,0,1,0,0,0,0,0
56695,F,15,15,15,68,83,1,0,0,1,0,0,0,0,0
56696,F,33,9,123,114,237,11,3,1,4,0,2,0,1,0
56697,F,27,19,25,29,54,2,0,1,1,0,0,0,0,0
56698,F,21,15,29,20,49,2,0,0,1,0,0,0,1,0
56699,F,27,27,15,294,309,1,1,0,0,0,0,0,0,0
56700,M/NB,27,1,117,293,410,11,5,2,2,1,0,0,1,0
56701,F,29,29,15,4,19,1,1,0,0,0,0,0,0,0
56702,F,17,9,33,181,214,3,2,0,1,0,0,0,0,0
56703,M/NB,49,5,91,307,398,8,1,1,2,1,1,2,0,0
56704,F,53,21,81,124,205,7,1,1,1,2,0,0,2,0
56705,M/NB,37,5,68,284,352,6,4,0,0,2,0,0,0,0
56706,F,53,29,63,48,111,5,0,0,2,0,2,0,1,0
56707,M/NB,29,7,58,316,374,5,0,1,1,1,0,2,0,0
56708,F,35,3,89,100,189,7,0,0,1,1,2,1,2,0
56709,F,15,13,28,234,262,2,0,0,1,0,0,1,0,0
56710,M/NB,17,11,25,22,47,2,0,0,2,0,0,0,0,0
56711,M/NB,13,9,29,274,303,2,1,0,0,0,0,0,1,0
56712,F,51,35,32,155,187,3,1,1,0,0,1,0,0,0
56713,F,23,5,60,307,367,5,1,0,2,0,0,1,1,0
56714,F,27,11,89,230,319,8,1,0,3,2,2,0,0,0
56715,M/NB,3,3,15,19,34,1,0,0,1,0,0,0,0,0
56716,F,23,15,27,127,154,2,1,0,0,0,1,0,0,0
56717,F,13,13,15,29,44,1,0,1,0,0,0,0,0,0
56718,M/NB,17,17,15,112,127,1,0,0,0,1,0,0,0,0
56719,F,9,9,15,281,296,1,0,0,1,0,0,0,0,0
56720,F,9,9,15,60,75,1,1,0,0,0,0,0,0,0
56721,M/NB,69,35,65,129,194,6,2,0,2,2,0,0,0,0
56722,F,39,33,27,179,206,2,0,0,0,0,1,0,1,0
56723,F,23,23,15,145,160,1,1,0,0,0,0,0,0,0
56724,F,29,9,114,255,369,10,0,2,3,1,3,0,1,0
56725,M/NB,11,7,29,290,319,2,0,0,1,0,0,0,1,0
56726,F,19,9,60,145,205,5,2,1,0,0,0,0,2,1
56727,M/NB,31,7,63,186,249,6,2,0,3,0,1,0,0,0
56728,F,11,9,28,11,39,2,0,0,1,0,0,1,0,0
56729,F,55,27,79,256,335,6,1,0,0,0,0,1,4,0
56730,M/NB,35,31,28,238,266,2,1,0,0,0,0,1,0,0
56731,F,1,1,15,156,171,1,0,0,1,0,0,0,0,0
56732,M/NB,29,9,50,306,356,4,1,0,0,0,1,1,1,1
56733,F,19,11,26,257,283,2,0,1,0,1,0,0,0,0
56734,M/NB,31,11,118,304,422,10,2,0,2,2,1,1,2,0
56735,M/NB,15,11,25,204,229,2,1,0,1,0,0,0,0,0
56736,F,15,15,15,265,280,1,0,0,1,0,0,0,0,0
56737,F,13,11,26,76,102,2,0,0,1,1,0,0,0,0
56738,F,27,27,15,247,262,1,0,0,1,0,0,0,0,0
56739,F,51,11,82,27,109,7,1,1,1,0,1,0,3,0
56740,F,17,15,26,192,218,2,0,0,1,1,0,0,0,0
56741,M/NB,61,23,93,159,252,8,2,0,3,0,0,0,3,0
56742,M/NB,71,15,138,273,411,12,2,3,3,0,0,2,2,1
56743,F,19,19,15,255,270,1,0,0,0,0,0,0,1,0
56744,M/NB,19,13,29,72,101,2,0,0,0,0,0,1,1,1
56745,F,13,13,15,79,94,1,0,0,0,1,0,0,0,0
56746,M/NB,37,11,68,82,150,6,2,1,1,0,1,0,1,0
56747,F,25,13,43,208,251,3,0,0,0,0,0,0,3,0
56748,F,17,9,28,286,314,2,0,0,1,0,0,1,0,0
56749,F,13,13,15,126,141,1,1,0,0,0,0,0,0,0
56750,M/NB,35,11,60,74,134,5,1,0,2,0,0,1,1,0
56751,F,3,3,15,221,236,1,1,0,0,0,0,0,0,0
56752,F,15,15,15,58,73,1,1,0,0,0,0,0,0,1
56753,F,41,13,78,231,309,7,2,1,2,0,1,0,1,0
56754,F,17,11,25,55,80,2,0,1,1,0,0,0,0,0
56755,M/NB,19,7,58,251,309,4,0,0,0,1,0,0,3,0
56756,F,5,5,15,245,260,1,0,1,0,0,0,0,0,0
56757,F,17,17,15,79,94,1,0,0,1,0,0,0,0,0
56758,F,43,21,124,193,317,11,4,0,3,1,2,1,0,0
56759,M/NB,41,15,137,247,384,12,4,0,3,2,3,0,0,0
56760,F,49,21,58,150,208,5,2,0,1,0,1,1,0,0
56761,F,9,9,15,103,118,1,1,0,0,0,0,0,0,0
56762,F,21,15,27,161,188,2,0,0,0,1,1,0,0,0
56763,M/NB,13,13,15,171,186,1,0,0,0,0,0,1,0,1
56764,F,5,1,28,210,238,2,1,0,0,0,0,1,0,0
56765,M/NB,53,33,53,275,328,5,3,0,0,2,0,0,0,0
56766,M/NB,23,3,98,312,410,8,0,0,5,0,1,2,0,1
56767,F,15,5,33,134,167,3,2,0,1,0,0,0,0,0
56768,F,43,1,121,88,209,11,3,3,2,1,1,0,1,0
56769,M/NB,9,1,25,261,286,2,0,1,1,0,0,0,0,1
56770,F,47,11,111,182,293,9,0,0,5,3,0,0,1,0
56771,M/NB,39,35,27,269,296,2,0,0,1,0,1,0,0,0
56772,F,51,13,78,285,363,7,1,0,3,1,2,0,0,0
56773,F,25,5,116,41,157,10,2,1,3,0,0,1,3,1
56774,F,33,25,27,56,83,2,0,1,0,0,1,0,0,0
56775,F,21,15,28,283,311,2,0,0,1,0,0,1,0,0
56776,M/NB,15,11,26,222,248,2,1,0,0,1,0,0,0,1
56777,F,21,15,29,168,197,2,0,0,0,0,0,1,1,0
56778,F,31,27,26,262,288,2,0,1,0,1,0,0,0,0
56779,F,9,1,28,276,304,2,0,0,1,0,0,1,0,0
56780,F,27,11,70,126,196,6,2,1,0,0,2,0,1,0
56781,F,67,3,118,68,186,11,2,3,2,1,2,0,1,0
56782,F,35,9,75,25,100,6,0,0,2,0,1,0,3,0
56783,F,15,13,25,291,316,2,1,0,1,0,0,0,0,0
56784,M/NB,9,1,33,96,129,3,1,0,2,0,0,0,0,0
56785,F,15,13,23,24,47,2,2,0,0,0,0,0,0,0
56786,M/NB,13,9,28,112,140,2,0,0,1,0,0,1,0,0
56787,M/NB,63,21,124,181,305,11,3,0,2,2,2,1,1,0
56788,M/NB,33,5,61,94,155,5,0,0,1,3,0,0,1,0
56789,F,11,7,29,30,59,2,0,1,0,0,0,0,1,0
56790,F,11,11,15,45,60,1,0,0,0,0,0,0,1,0
56791,M/NB,27,11,37,69,106,3,1,0,0,0,0,0,2,0
56792,F,49,13,112,65,177,10,5,1,1,1,0,0,2,0
56793,M/NB,21,21,15,202,217,1,0,0,0,0,0,1,0,0
56794,F,37,1,113,167,280,10,1,2,4,1,0,2,0,0
56795,F,7,7,15,178,193,1,0,0,1,0,0,0,0,0
56796,F,51,25,87,21,108,7,0,1,0,1,2,2,1,0
56797,F,37,29,29,119,148,2,0,0,0,1,0,0,1,0
56798,F,31,1,105,155,260,9,1,1,1,2,0,1,3,1
56799,M/NB,11,11,15,286,301,1,0,0,1,0,0,0,0,0
56800,F,43,35,25,104,129,2,0,0,1,0,0,0,1,0
56801,M/NB,23,7,39,266,305,3,0,0,1,0,1,0,1,1
56802,F,5,3,28,9,37,2,0,0,1,0,0,1,0,0
56803,F,21,3,71,103,174,6,2,1,0,0,1,1,1,0
56804,F,13,9,25,171,196,2,0,0,2,0,0,0,0,0
56805,M/NB,49,11,138,90,228,12,2,2,1,2,2,1,2,0
56806,F,1,1,15,248,263,1,1,0,0,0,0,0,0,0
56807,F,1,1,15,116,131,1,0,0,0,0,1,0,0,0
56808,M/NB,61,29,112,108,220,10,4,2,2,0,0,0,2,0
56809,F,5,5,15,198,213,1,0,1,0,0,0,0,0,0
56810,F,1,1,15,48,63,1,0,0,1,0,0,0,0,0
56811,M/NB,15,15,15,177,192,1,0,0,0,0,0,0,1,0
56812,M/NB,7,5,25,293,318,2,0,1,1,0,0,0,0,0
56813,F,15,11,28,268,296,2,0,0,0,1,0,1,0,0
56814,M/NB,17,9,27,167,194,2,0,0,0,1,1,0,0,1
56815,M/NB,43,13,111,256,367,10,1,2,3,1,1,1,1,0
56816,F,37,3,102,101,203,10,2,2,4,1,1,0,0,0
56817,F,27,27,15,236,251,1,0,0,0,0,0,1,0,0
56818,F,59,5,111,43,154,10,3,2,1,1,0,1,2,1
56819,F,17,15,29,51,80,2,1,0,0,0,0,0,1,0
56820,M/NB,29,29,15,226,241,1,0,0,1,0,0,0,0,0
56821,M/NB,15,1,42,75,117,4,1,1,2,0,0,0,0,0
56822,M/NB,41,5,70,154,224,6,2,0,1,1,0,2,0,0
56823,F,7,7,15,285,300,1,0,0,1,0,0,0,0,0
56824,F,11,3,28,93,121,2,1,0,0,0,0,1,0,0
56825,F,5,5,15,252,267,1,0,0,1,0,0,0,0,0
56826,F,39,9,65,299,364,5,0,0,0,0,3,2,0,1
56827,M/NB,17,1,49,56,105,4,0,1,1,0,1,1,0,0
56828,F,35,29,29,128,157,2,0,0,1,0,0,0,1,0
56829,F,31,31,15,80,95,1,0,0,1,0,0,0,0,0
56830,F,11,11,15,280,295,1,1,0,0,0,0,0,0,0
56831,F,5,5,15,260,275,1,1,0,0,0,0,0,0,1
56832,F,5,5,15,274,289,1,0,0,0,0,1,0,0,0
56833,F,23,11,32,165,197,3,2,1,0,0,0,0,0,0
56834,F,3,3,15,237,252,1,1,0,0,0,0,0,0,0
56835,M/NB,35,9,129,231,360,12,3,2,2,2,2,0,1,0
56836,F,9,9,15,57,72,1,1,0,0,0,0,0,0,0
56837,M/NB,13,13,15,50,65,1,0,0,0,0,0,1,0,1
56838,M/NB,49,11,79,237,316,7,5,0,0,0,1,1,0,0
56839,M/NB,19,13,41,241,282,3,0,0,0,0,2,0,1,0
56840,M/NB,39,7,117,101,218,10,0,2,2,2,2,1,1,0
56841,M/NB,13,13,15,269,284,1,0,0,0,0,0,1,0,0
56842,M/NB,11,11,15,123,138,1,0,0,0,0,0,0,1,0
56843,M/NB,27,15,42,105,147,4,1,1,2,0,0,0,0,0
56844,F,9,3,28,69,97,2,0,0,0,0,1,1,0,0
56845,M/NB,19,15,28,134,162,2,0,0,1,0,0,1,0,0
56846,F,15,15,15,99,114,1,0,1,0,0,0,0,0,0
56847,F,49,7,88,303,391,8,2,0,3,0,2,1,0,1
56848,F,17,15,26,38,64,2,0,1,0,1,0,0,0,0
56849,F,15,15,15,210,225,1,0,0,0,1,0,0,0,0
56850,F,37,29,25,187,212,2,1,0,1,0,0,0,0,0
56851,F,11,11,15,176,191,1,1,0,0,0,0,0,0,0
56852,M/NB,31,3,62,78,140,6,3,0,2,1,0,0,0,0
56853,F,43,13,87,283,370,7,0,0,3,1,0,1,2,0
56854,F,15,9,29,118,147,2,1,0,0,0,0,0,1,0
56855,F,9,7,27,124,151,2,0,1,0,0,1,0,0,0
56856,M/NB,11,11,15,206,221,1,0,0,0,0,0,0,1,0
56857,F,39,9,107,114,221,9,2,0,4,0,0,1,2,0
56858,M/NB,13,11,29,45,74,2,0,0,0,0,1,0,1,0
56859,M/NB,55,13,88,325,413,8,4,0,2,2,0,0,0,0
56860,F,9,9,15,122,137,1,0,0,0,0,0,1,0,0
56861,F,5,3,29,54,83,2,0,1,0,0,0,0,1,0
56862,F,13,13,15,34,49,1,1,0,0,0,0,0,0,0
56863,M/NB,17,15,25,140,165,2,1,0,1,0,0,0,0,0
56864,M/NB,29,23,29,56,85,2,0,0,0,0,0,1,1,0
56865,F,81,35,107,234,341,9,0,1,2,1,1,3,1,0
56866,F,9,3,25,61,86,2,1,0,1,0,0,0,0,0
56867,F,13,13,15,299,314,1,1,0,0,0,0,0,0,0
56868,F,33,1,130,316,446,11,4,0,2,1,1,1,2,0
56869,F,13,9,25,112,137,2,0,0,2,0,0,0,0,0
56870,F,41,3,134,227,361,12,2,2,4,0,0,1,3,1
56871,M/NB,35,9,58,241,299,5,1,0,1,0,2,1,0,1
56872,F,53,15,102,323,425,9,1,1,2,2,0,0,3,0
56873,M/NB,21,5,64,166,230,6,1,1,2,2,0,0,0,0
56874,F,37,15,64,34,98,6,3,1,1,0,0,0,1,0
56875,M/NB,33,1,132,310,442,12,3,1,3,1,2,1,1,0
56876,F,15,15,15,162,177,1,0,1,0,0,0,0,0,0
56877,M/NB,21,13,26,186,212,2,0,1,0,1,0,0,0,0
56878,M/NB,31,9,62,120,182,5,1,0,1,1,1,0,1,0
56879,F,39,13,89,158,247,8,3,0,2,1,0,1,1,0
56880,F,11,11,15,172,187,1,0,0,0,0,1,0,0,0
56881,F,17,17,15,131,146,1,1,0,0,0,0,0,0,0
56882,M/NB,7,3,29,65,94,2,0,0,0,1,0,0,1,0
56883,M/NB,33,33,15,234,249,1,0,1,0,0,0,0,0,0
56884,F,53,3,102,326,428,9,3,2,1,0,0,0,3,0
56885,F,39,11,56,313,369,5,1,0,3,0,0,1,0,1
56886,F,3,3,15,4,19,1,1,0,0,0,0,0,0,0
56887,M/NB,15,7,27,284,311,2,0,0,1,0,1,0,0,0
56888,F,13,7,29,222,251,2,0,1,0,0,0,0,1,0
56889,F,9,9,15,192,207,1,0,0,0,0,0,0,1,1
56890,F,31,31,15,61,76,1,0,0,0,0,0,1,0,0
56891,M/NB,31,9,95,273,368,8,4,0,1,1,0,0,2,0
56892,M/NB,29,13,72,43,115,6,2,0,0,1,2,0,1,1
56893,M/NB,9,3,28,36,64,2,1,0,0,0,0,1,0,1
56894,F,13,13,15,72,87,1,1,0,0,0,0,0,0,0
56895,M/NB,9,9,15,183,198,1,0,1,0,0,0,0,0,0
56896,F,15,15,15,31,46,1,1,0,0,0,0,0,0,0
56897,M/NB,59,33,58,29,87,5,1,0,1,2,0,0,1,0
56898,F,19,15,29,276,305,2,0,0,0,0,0,0,2,0
56899,F,27,9,101,289,390,9,2,0,1,3,2,0,1,0
56900,F,79,29,110,87,197,10,3,0,3,1,1,2,0,1
56901,F,9,9,15,228,243,1,1,0,0,0,0,0,0,0
56902,M/NB,13,11,25,15,40,2,1,0,1,0,0,0,0,1
56903,F,11,11,15,77,92,1,1,0,0,0,0,0,0,0
56904,F,17,11,24,243,267,2,1,1,0,0,0,0,0,0
56905,F,17,17,15,2,17,1,0,1,0,0,0,0,0,0
56906,M/NB,57,15,127,221,348,11,3,2,0,1,0,3,2,1
56907,F,35,35,15,219,234,1,1,0,0,0,0,0,0,0
56908,F,13,11,25,90,115,2,1,0,1,0,0,0,0,0
56909,M/NB,53,9,118,275,393,10,1,0,2,3,1,1,2,0
56910,M/NB,21,1,69,242,311,6,1,1,0,1,2,0,1,0
56911,F,5,5,15,47,62,1,0,0,0,0,0,0,1,0
56912,M/NB,39,21,71,259,330,6,1,0,1,1,0,2,1,0
56913,M/NB,35,13,96,230,326,8,1,0,1,1,2,2,1,0
56914,M/NB,25,15,44,55,99,4,1,0,2,1,0,0,0,0
56915,M/NB,19,13,27,69,96,2,1,0,0,0,1,0,0,0
56916,F,13,13,15,271,286,1,0,0,0,0,0,0,1,0
56917,F,27,21,26,235,261,2,0,1,0,1,0,0,0,0
56918,M/NB,17,13,29,17,46,2,0,0,0,0,1,0,1,0
56919,M/NB,11,1,41,244,285,3,1,0,0,0,1,0,1,0
56920,F,47,21,59,27,86,5,1,0,2,0,1,0,1,0
56921,F,23,23,15,179,194,1,0,0,1,0,0,0,0,0
56922,M/NB,15,11,25,276,301,2,0,1,1,0,0,0,0,0
56923,M/NB,47,31,33,119,152,3,1,0,2,0,0,0,0,0
56924,F,11,11,15,190,205,1,0,0,1,0,0,0,0,0
56925,M/NB,1,1,15,97,112,1,1,0,0,0,0,0,0,0
56926,M/NB,27,13,33,145,178,3,1,0,2,0,0,0,0,0
56927,M/NB,15,9,25,260,285,2,1,0,1,0,0,0,0,0
56928,M/NB,5,5,15,257,272,1,0,0,0,0,0,0,1,0
56929,F,7,3,28,22,50,2,0,1,0,0,0,1,0,0
56930,F,1,1,15,132,147,1,1,0,0,0,0,0,0,0
56931,F,9,9,15,2,17,1,0,1,0,0,0,0,0,0
56932,F,27,13,44,275,319,4,3,0,0,0,0,1,0,0
56933,F,11,11,15,25,40,1,0,0,0,0,0,1,0,0
56934,F,1,1,15,109,124,1,0,1,0,0,0,0,0,0
56935,F,69,5,140,41,181,12,3,1,3,0,2,1,2,0
56936,M/NB,35,1,137,100,237,12,1,1,4,2,0,3,1,1
56937,M/NB,59,27,125,177,302,11,1,2,3,3,0,1,1,0
56938,M/NB,39,31,50,209,259,4,1,0,1,1,0,0,1,0
56939,M/NB,17,11,29,199,228,2,0,0,0,0,0,1,1,1
56940,F,15,7,25,254,279,2,0,0,2,0,0,0,0,0
56941,M/NB,23,7,50,66,116,4,0,0,1,1,0,1,1,0
56942,M/NB,17,7,52,52,104,5,1,2,2,0,0,0,0,0
56943,M/NB,35,33,29,257,286,2,1,0,0,0,0,0,1,0
56944,F,29,21,24,175,199,2,1,1,0,0,0,0,0,0
56945,M/NB,39,23,34,284,318,3,0,1,1,1,0,0,0,0
56946,M/NB,7,7,15,1,16,1,0,0,0,0,0,0,1,0
56947,F,7,5,29,152,181,2,1,0,0,0,0,0,1,0
56948,F,41,35,29,295,324,2,0,0,1,0,0,0,1,0
56949,F,27,23,28,282,310,2,0,0,0,0,1,1,0,0
56950,M/NB,61,25,81,84,165,8,3,1,3,1,0,0,0,0
56951,M/NB,39,21,50,69,119,4,0,0,1,2,0,0,1,0
56952,F,17,15,28,259,287,2,0,0,1,0,0,1,0,0
56953,F,1,1,15,292,307,1,0,0,0,0,0,0,1,1
56954,F,35,15,50,167,217,4,0,0,1,0,1,2,0,0
56955,F,9,9,15,281,296,1,0,0,1,0,0,0,0,0
56956,F,17,11,27,196,223,2,0,1,0,0,1,0,0,0
56957,M/NB,23,3,70,174,244,6,1,1,0,1,0,2,1,1
56958,F,63,13,117,276,393,11,2,1,4,1,3,0,0,0
56959,F,13,5,24,195,219,2,1,1,0,0,0,0,0,0
56960,M/NB,77,21,128,301,429,11,2,1,1,0,2,3,2,0
56961,F,9,5,25,127,152,2,1,0,1,0,0,0,0,0
56962,F,13,13,15,7,22,1,1,0,0,0,0,0,0,0
56963,F,3,1,28,269,297,2,1,0,0,0,0,1,0,0
56964,M/NB,35,35,15,222,237,1,1,0,0,0,0,0,0,0
56965,F,15,1,32,54,86,3,1,2,0,0,0,0,0,0
56966,F,9,5,29,68,97,2,0,0,0,0,1,0,1,0
56967,M/NB,9,1,25,80,105,2,1,0,1,0,0,0,0,0
56968,F,15,15,15,70,85,1,0,0,0,0,1,0,0,0
56969,F,9,9,15,66,81,1,1,0,0,0,0,0,0,0
56970,F,17,15,24,291,315,2,1,1,0,0,0,0,0,0
56971,M/NB,51,31,92,205,297,8,1,0,5,1,0,1,0,0
56972,F,23,3,51,27,78,4,0,0,1,0,1,1,1,1
56973,M/NB,15,15,15,53,68,1,0,0,0,0,0,0,1,0
56974,M/NB,5,1,23,209,232,2,2,0,0,0,0,0,0,0
56975,F,29,7,90,248,338,8,2,1,1,0,1,0,3,0
56976,M/NB,17,9,28,240,268,2,1,0,0,0,0,1,0,0
56977,F,13,11,26,211,237,2,1,0,0,1,0,0,0,0
56978,F,13,13,15,298,313,1,0,0,0,0,0,1,0,0
56979,F,15,5,48,131,179,4,1,0,0,0,2,1,0,1
56980,M/NB,19,13,27,235,262,2,0,0,1,0,1,0,0,0
56981,F,17,9,25,172,197,2,1,0,1,0,0,0,0,0
56982,F,15,15,15,197,212,1,0,0,1,0,0,0,0,0
56983,M/NB,51,13,97,121,218,8,0,1,2,1,1,2,1,1
56984,M/NB,15,7,29,110,139,2,0,0,1,0,0,0,1,1
56985,M/NB,15,15,15,245,260,1,0,0,0,1,0,0,0,0
56986,F,1,1,15,171,186,1,1,0,0,0,0,0,0,0
56987,F,15,9,29,106,135,2,0,0,1,0,0,0,1,0
56988,F,25,17,29,286,315,2,1,0,0,0,0,0,1,0
56989,F,59,1,121,311,432,11,4,0,3,0,1,2,1,1
56990,M/NB,15,15,15,86,101,1,0,0,0,0,1,0,0,0
56991,F,9,5,28,152,180,2,0,0,0,0,0,2,0,1
56992,F,47,5,125,315,440,10,3,0,1,0,1,0,5,0
56993,M/NB,11,9,27,287,314,2,0,1,0,0,1,0,0,0
56994,M/NB,11,5,27,148,175,2,0,0,0,1,1,0,0,0
56995,F,43,29,62,107,169,5,0,0,3,0,0,1,1,0
56996,M/NB,5,3,29,138,167,2,0,1,0,0,0,0,1,1
56997,M/NB,15,9,23,224,247,2,2,0,0,0,0,0,0,0
56998,F,19,11,25,101,126,2,1,0,1,0,0,0,0,0
56999,M/NB,55,5,102,245,347,9,2,0,3,0,1,3,0,1
57000,F,19,15,25,172,197,2,0,0,2,0,0,0,0,0
57001,M/NB,9,1,25,90,115,2,0,1,1,0,0,0,0,0
57002,M/NB,67,15,132,196,328,12,4,0,3,3,1,1,0,0
57003,F,11,11,15,230,245,1,1,0,0,0,0,0,0,1
57004,M/NB,3,3,15,277,292,1,0,0,0,0,0,0,1,1
57005,M/NB,15,7,29,244,273,2,0,0,1,0,0,0,1,0
57006,M/NB,27,11,63,208,271,5,1,0,1,1,0,1,1,0
57007,F,35,35,15,196,211,1,0,0,0,0,0,1,0,0
57008,M/NB,15,9,28,170,198,2,1,0,0,0,0,1,0,0
57009,M/NB,33,7,57,91,148,5,2,1,0,1,0,0,1,0
57010,M/NB,17,3,44,200,244,4,1,0,2,1,0,0,0,0
57011,M/NB,29,9,45,195,240,4,1,1,0,0,0,2,0,0
57012,F,15,15,15,285,300,1,0,1,0,0,0,0,0,0
57013,M/NB,33,13,49,149,198,4,1,0,0,0,1,0,2,0
57014,M/NB,15,13,26,216,242,2,0,1,0,1,0,0,0,0
57015,M/NB,15,11,23,123,146,2,2,0,0,0,0,0,0,0
57016,M/NB,25,13,38,218,256,3,0,0,0,2,1,0,0,0
57017,F,11,11,15,17,32,1,0,0,0,0,1,0,0,0
57018,M/NB,21,9,44,166,210,4,1,0,2,1,0,0,0,0
57019,M/NB,13,9,27,208,235,2,0,1,0,0,1,0,0,0
